txn_id,sender_id,receiver_id,amount_inr,timestamp,device_fingerprint
8d2a81ee-5386-4f6f-b3c2-04ad89cfdb88,ACC_0091,ACC_0180,22959.94,2024-06-02T05:55:00,DEV_02060
d2e624ee-be62-419f-b9ca-1f8ee859d3fb,ACC_0198,ACC_0104,43312.21,2024-06-01T09:04:00,DEV_04445
09a80d8e-91e6-4fc9-a9ac-ac994cb4b938,ACC_0045,ACC_0029,33221.69,2024-06-01T10:45:00,DEV_01080
4c4cd599-397d-4f99-8404-0706414ad804,ACC_0132,ACC_0061,14284.35,2024-06-02T18:08:00,DEV_01756
c0323dbb-58ee-4430-bfc6-2bcd84c41f14,ACC_0074,ACC_0054,21779.03,2024-06-03T00:35:00,DEV_04970
78415dcb-ad78-4ba8-9436-a7e2ccd0a747,ACC_0071,ACC_0113,4335.35,2024-06-02T04:30:00,DEV_01921
2dabb45b-13dd-454f-b24f-5cc67cbb9cf5,ACC_0111,ACC_0025,37356.41,2024-06-02T10:26:00,DEV_01066
1ece4598-7566-4198-8c1d-c0216be454bb,ACC_0028,ACC_0161,15272.72,2024-06-03T04:37:00,DEV_04159
0b7441bc-2bbd-4a3c-8f38-d5d412527972,ACC_0072,ACC_0009,34668.2,2024-06-01T23:49:00,DEV_03633
71d6cb57-8342-4a87-8573-c0c508d007ae,ACC_0114,ACC_0043,34852.36,2024-06-01T10:58:00,DEV_00377
8fa546e6-1cdd-4449-b758-f1527570b4d2,ACC_0064,ACC_0191,28287.16,2024-06-02T02:56:00,DEV_04789
14363c20-3b83-4987-aef1-b10b7fba832f,ACC_0180,ACC_0028,19435.43,2024-06-01T11:38:00,DEV_03856
9a967516-7e12-4c88-a7b4-4cd0bcb04e62,ACC_0079,ACC_0059,11534.49,2024-06-03T06:03:00,DEV_01583
16e9d5ba-f421-4fa9-b4de-b64c5b393d58,ACC_0111,ACC_0026,39757.46,2024-06-01T16:48:00,DEV_04517
c5ddc205-0854-4a77-b2e4-1a5691cbb98b,ACC_0162,ACC_0047,40668.32,2024-06-01T13:18:00,DEV_03750
97a7ec6e-b769-4b0e-bc3a-239e2824c847,ACC_0110,ACC_0141,22572.28,2024-06-01T19:51:00,DEV_03889
7495442b-dede-4da5-917a-bed437e88a7b,ACC_0126,ACC_0183,45529.28,2024-06-01T14:01:00,DEV_00662
ee7ed75a-8496-4c72-807f-aca0caae7ba9,ACC_0140,ACC_0010,41811.62,2024-06-03T00:45:00,DEV_04527
b0d3ced5-246a-4e5b-9fee-6ecac1141ae4,ACC_0157,ACC_0124,10016.88,2024-06-02T01:49:00,DEV_02286
6cef4975-d7a0-4bc2-b1a7-3757d8e7e0ed,ACC_0028,ACC_0061,19377.15,2024-06-02T09:30:00,DEV_04709
a88efbfc-3968-46da-b303-727871178483,ACC_0003,ACC_0171,40945.84,2024-06-02T05:26:00,DEV_00849
dd8557c7-5660-46d9-ad56-023ba8d978cf,MULE_D4,MULE_D1,104823.97,2024-06-01T09:34:00,MULE_DEV_L4
e34d31e6-911b-49c9-bf02-b462b3c953cf,ACC_0013,ACC_0086,12556.42,2024-06-01T17:35:00,DEV_04626
a91c00d3-3ced-456a-bd60-a910cc8557d4,ACC_0173,ACC_0137,19310.09,2024-06-02T06:37:00,DEV_03998
470357a0-419e-4b14-9978-f649333f070f,ACC_0085,ACC_0008,6209.3,2024-06-02T02:49:00,DEV_01463
602e886e-2f08-4f4c-aa49-32c577a88275,ACC_0084,ACC_0047,24633.23,2024-06-02T09:13:00,DEV_02117
dcbfbfc9-cf9a-4993-9dc8-445cd8a76754,ACC_0080,ACC_0028,29144.32,2024-06-02T06:17:00,DEV_04717
7620ffaf-a3a8-46d3-be6d-09e67fec302a,ACC_0135,ACC_0106,38572.88,2024-06-03T00:14:00,DEV_00605
fd04a956-d873-44f8-80e3-a1cca0d2ba45,ACC_0135,ACC_0021,20090.06,2024-06-02T06:10:00,DEV_02782
3b5324e4-5641-4897-9b02-7c3779a7308a,ACC_0153,ACC_0138,1313.53,2024-06-02T20:10:00,DEV_04711
f1d4dd3b-bc2c-4467-a319-481c905260b0,ACC_0142,ACC_0105,5113.76,2024-06-01T16:44:00,DEV_03781
223b2eac-081e-465d-af21-d12698f36537,ACC_0062,ACC_0184,7606.91,2024-06-02T14:18:00,DEV_00013
81fb0823-86a2-4dac-8e0d-293260dbf67c,ACC_0160,ACC_0178,20175.03,2024-06-01T14:28:00,DEV_02692
fea74f9c-af39-4be1-96db-4a2bdd514219,ACC_0100,ACC_0198,29411.35,2024-06-03T08:28:00,DEV_00161
c9c9fc68-9ec6-4199-9bd8-ae628eb47313,MULE_ORIGIN,SMURF_03,5586.86,2024-06-01T09:04:30,MULE_DEV_SMURF
18726876-ec31-4177-a523-8235c5e4a302,ACC_0024,ACC_0193,42509.59,2024-06-01T20:21:00,DEV_03330
a84d0506-9355-41d1-9d8e-556dae4f43e0,ACC_0048,ACC_0128,34756.7,2024-06-02T10:04:00,DEV_04254
38f6920b-d1c2-4037-87d0-410d9b8c84fa,ACC_0180,ACC_0078,32636.7,2024-06-01T16:57:00,DEV_01146
681b18e2-9714-4ec3-9dcd-59b08b312f0f,ACC_0183,ACC_0080,20249.72,2024-06-03T06:51:00,DEV_03060
33dce8b7-daa1-4d84-8471-6c8cccf3199f,ACC_0021,ACC_0084,33214.84,2024-06-02T05:55:00,DEV_03653
f80c8530-75f9-4262-b01d-4d79b75f2662,ACC_0073,ACC_0127,30076.58,2024-06-03T05:39:00,DEV_03856
fb4eeb93-f7dd-4ae9-a10c-d857778838d7,ACC_0146,ACC_0184,16076.24,2024-06-03T05:44:00,DEV_04090
57eca5f5-1613-4f21-8f37-eee0dfb799f6,ACC_0052,ACC_0034,39431.6,2024-06-02T09:58:00,DEV_04349
617618c4-c867-445a-b544-1ac6f6576ba1,ACC_0015,ACC_0131,4465.44,2024-06-01T21:41:00,DEV_00562
a2b2c4dc-03ed-4758-b08f-7828157743b0,ACC_0153,ACC_0136,15097.14,2024-06-02T19:30:00,DEV_04960
6bf7ba81-96be-45b7-875e-1b554469199d,ACC_0031,ACC_0145,39239.67,2024-06-02T08:42:00,DEV_04365
80fc7ed5-7dc3-4953-a89b-3eab192db63b,ACC_0179,ACC_0198,15428.04,2024-06-03T07:42:00,DEV_04919
d4d7b450-a61e-4489-b55f-f3391dea2bc9,ACC_0175,ACC_0133,17553.14,2024-06-02T22:38:00,DEV_04816
9d0ec4d5-c71b-4436-9146-2ad4a58de050,ACC_0137,ACC_0088,27539.98,2024-06-03T07:08:00,DEV_02166
28e0b251-bf31-4400-99a0-e0b99dabb4c4,ACC_0198,ACC_0149,36891.02,2024-06-02T07:41:00,DEV_01093
5aaf6961-2182-4719-a9a2-0abf40df315b,ACC_0075,ACC_0077,42641.57,2024-06-03T08:48:00,DEV_01427
c26120c3-ce9f-49e0-9735-7cc473e436da,ACC_0077,ACC_0117,4112.09,2024-06-01T13:05:00,DEV_01295
8b313c9c-8ccf-4ee3-a189-a5930a77c475,ACC_0102,ACC_0154,3211.65,2024-06-01T22:57:00,DEV_02470
9355a575-ca83-420b-8f7f-14468b9c6858,ACC_0171,ACC_0098,34026.56,2024-06-01T20:52:00,DEV_04663
afa9baf5-43ec-459f-837d-085b52c3534e,ACC_0062,ACC_0182,8339.56,2024-06-02T22:36:00,DEV_00113
0cc69e85-8a40-49ca-973e-613eb2a777bc,ACC_0157,ACC_0023,3754.47,2024-06-02T12:10:00,DEV_03922
beb64a7d-4652-4876-8f78-eb8005685d07,SMURF_02,MULE_AGG,7710.5,2024-06-01T09:27:30,MULE_DEV_SMURF
d7e2bd5a-fa71-4138-b9d9-269e5a756e21,ACC_0024,ACC_0193,12125.76,2024-06-02T06:11:00,DEV_01841
4eb24d17-22b3-4de2-a9a7-25c60c946389,SMURF_04,MULE_AGG,7463.54,2024-06-01T09:28:30,MULE_DEV_SMURF
b627c7c7-dc58-40e2-a0c7-73754db4135b,ACC_0095,ACC_0120,40280.45,2024-06-02T22:39:00,DEV_01064
4a76703f-556d-4ae9-b512-f363f6cf7049,MULE_ORIGIN,SMURF_05,6756.09,2024-06-01T09:06:00,MULE_DEV_SMURF
30cd212c-09e3-4237-9701-ec28d3889d20,ACC_0062,ACC_0015,12422.9,2024-06-02T23:43:00,DEV_00646
bf3318a8-267e-4a90-bd36-ab108afdabbb,ACC_0057,ACC_0176,16551.67,2024-06-01T12:49:00,DEV_01877
50de8ecd-6a58-4384-9dbc-5ef7c234934f,ACC_0116,ACC_0010,3316.0,2024-06-02T04:35:00,DEV_00629
ee84ad63-96db-478e-b9e6-3531b84a97d2,ACC_0131,ACC_0122,39789.11,2024-06-01T20:35:00,DEV_00695
1b668cf6-ff57-456b-9975-3aab752f8cde,MULE_C3,MULE_C1,77412.57,2024-06-01T09:16:00,MULE_DEV_L3C
e2f65087-7dcc-419a-b237-3869657638f4,ACC_0112,ACC_0163,40804.31,2024-06-01T15:13:00,DEV_03851
60176ef4-e434-4b39-ae1e-7be742bb591f,ACC_0008,ACC_0047,14026.61,2024-06-02T06:05:00,DEV_02784
c326a2fa-52df-4a8c-a188-4feede78c400,ACC_0153,ACC_0182,46930.17,2024-06-02T06:08:00,DEV_04579
940aa95b-f3ab-4596-849a-b40a31e024ed,ACC_0003,ACC_0029,4224.5,2024-06-03T08:10:00,DEV_01222
7ca6106f-14af-4dd3-b80e-9507782aba40,ACC_0139,ACC_0120,21080.41,2024-06-01T23:07:00,DEV_03442
e88e3b1c-f3a2-45ba-ab97-a13cd0ea7586,ACC_0031,ACC_0146,12687.41,2024-06-03T01:35:00,DEV_00326
17f45e10-21e7-43a1-944d-9b08189511f3,ACC_0177,ACC_0122,32471.55,2024-06-02T18:30:00,DEV_03672
3fb2f7c4-744d-407e-8a43-08183db38793,ACC_0179,ACC_0062,28803.41,2024-06-02T00:56:00,DEV_03366
1017318f-0c10-4cbc-8348-075f94492407,ACC_0137,ACC_0062,15818.35,2024-06-02T17:01:00,DEV_01590
b446079b-8c7b-4484-9c70-0b99c6679167,ACC_0130,ACC_0080,33510.53,2024-06-02T07:16:00,DEV_03297
47897228-2652-43e8-af8e-1b8507bdabd0,ACC_0031,ACC_0143,38339.19,2024-06-03T02:23:00,DEV_04884
0f34e89a-8fbf-4212-a900-b0c68dae9cdd,ACC_0084,ACC_0157,11457.46,2024-06-01T13:18:00,DEV_03804
124051a8-f841-45d1-b73b-e81cd79e7283,ACC_0170,ACC_0103,40770.71,2024-06-02T22:33:00,DEV_00301
f818f129-7533-4bc1-acb6-4df47a2612d6,ACC_0164,ACC_0060,3098.26,2024-06-02T13:12:00,DEV_02706
b1dfb5a7-bb53-47aa-a03a-653639199101,ACC_0170,ACC_0167,49049.52,2024-06-02T18:48:00,DEV_00304
5f8b2d29-8ca2-411d-9000-a83202e14ade,ACC_0123,ACC_0090,28243.58,2024-06-02T03:40:00,DEV_02358
4dd467ae-e153-4d55-b7d9-5f7192d8d56f,ACC_0144,ACC_0172,40406.1,2024-06-01T13:55:00,DEV_03253
2498ed88-1297-417e-a84e-b7927d8c7a73,ACC_0158,ACC_0091,12407.69,2024-06-02T13:26:00,DEV_01535
2d703d3a-97fd-40d8-a780-20512568a57c,ACC_0138,ACC_0176,36111.07,2024-06-03T06:46:00,DEV_01615
4f474ab7-301a-4895-9609-7aa9fae0bd4d,ACC_0120,ACC_0187,3181.42,2024-06-03T05:36:00,DEV_00807
04ac7a3b-f42c-4663-9b47-079d444c83cc,ACC_0020,ACC_0076,42298.36,2024-06-01T15:54:00,DEV_04159
57185478-a264-4fd0-b531-07879cb38664,ACC_0009,ACC_0060,14760.9,2024-06-02T04:18:00,DEV_03720
0fb98494-8dcd-4c5e-8308-a6a447c1d04d,ACC_0108,ACC_0042,40935.3,2024-06-03T02:16:00,DEV_01134
62dd69ac-117a-436b-a5f6-13c2c8fe3407,ACC_0053,ACC_0176,31894.14,2024-06-02T03:01:00,DEV_04141
16984f3c-3a7c-4de9-8217-772fa2e9251a,ACC_0171,ACC_0172,4737.81,2024-06-02T09:37:00,DEV_00555
50b4bfe7-442b-4907-bcb6-ad073fc87fa7,ACC_0005,ACC_0024,15064.37,2024-06-02T12:36:00,DEV_01994
595eec18-606b-4239-b1b7-addb246b25d6,ACC_0040,ACC_0174,22770.72,2024-06-02T10:19:00,DEV_03048
67329690-96b2-4c30-8b85-ec097c3be570,ACC_0117,ACC_0095,33688.4,2024-06-03T08:32:00,DEV_04426
3d2c867d-bfaa-4b0a-b909-102ac3de380f,ACC_0153,ACC_0097,8135.36,2024-06-01T21:20:00,DEV_01357
8a679f51-ea5e-4605-afd2-0a09d8308bde,ACC_0019,ACC_0148,31656.93,2024-06-01T12:39:00,DEV_01243
4571e771-4334-41f0-b6af-3228d280121e,ACC_0039,ACC_0145,47480.77,2024-06-01T14:48:00,DEV_02034
24e17370-891d-47a8-a352-4af750877d2e,ACC_0154,ACC_0131,37440.73,2024-06-01T18:19:00,DEV_00572
ff613f3f-7fc6-4b9d-918c-24aa627a69c1,ACC_0159,ACC_0058,38896.05,2024-06-02T10:58:00,DEV_03691
96068a17-fb53-4c35-a4df-fb6837652e9e,ACC_0090,ACC_0007,21036.98,2024-06-02T12:03:00,DEV_04113
5d81486d-f07f-47aa-ab65-d47de6ba642a,ACC_0090,ACC_0105,16998.43,2024-06-03T06:44:00,DEV_00857
1041e9df-772d-4c2f-be52-08e395dcfcc3,ACC_0141,ACC_0026,3004.07,2024-06-02T21:54:00,DEV_00121
07194ee5-2cba-4673-8be0-ad3de28a0d03,ACC_0126,ACC_0065,45313.25,2024-06-01T12:28:00,DEV_00757
33d4a258-4a16-4b07-884b-1268a9c0d668,ACC_0189,ACC_0083,30383.22,2024-06-01T10:45:00,DEV_00749
7f013108-a582-41a5-9325-ff1b0c9f7395,ACC_0125,ACC_0057,14010.02,2024-06-02T18:09:00,DEV_00238
d8ca63b0-439f-4a77-a623-624153b06c62,MULE_ORIGIN,SMURF_04,4260.66,2024-06-01T09:05:15,MULE_DEV_SMURF
3035278c-8b2f-427f-88a5-ddf0186384eb,ACC_0065,ACC_0014,32237.72,2024-06-02T10:20:00,DEV_04543
1cc44aa9-b895-4568-afda-5eaf68d2c055,ACC_0009,ACC_0081,20357.26,2024-06-01T13:31:00,DEV_01729
9941bf9a-ecdb-45a8-b997-9132347b518d,ACC_0117,ACC_0163,41787.63,2024-06-01T20:06:00,DEV_03033
c2fd8514-a4e8-49c5-a447-6522f31ecad5,ACC_0108,ACC_0151,37241.57,2024-06-01T19:32:00,DEV_03399
bd0795ac-a87c-46a4-8054-39331ebb6eb6,ACC_0156,ACC_0163,8971.19,2024-06-02T01:42:00,DEV_01339
60cc83dd-2fad-47db-844b-37c6e57e529a,ACC_0062,ACC_0185,20617.79,2024-06-02T22:54:00,DEV_01969
725c380b-06d3-4aa0-a681-244c348aa312,ACC_0042,ACC_0085,20876.02,2024-06-02T18:49:00,DEV_02362
2a11d333-b27a-4362-9157-4ac6169ed127,SMURF_03,MULE_AGG,9169.38,2024-06-01T09:28:00,MULE_DEV_SMURF
2d1ba207-d614-45f1-a7ff-aa49449d10cf,ACC_0102,ACC_0165,23212.71,2024-06-02T03:04:00,DEV_01144
92136926-78a8-4ae0-9e85-bf84a02b40e7,ACC_0016,ACC_0123,42440.43,2024-06-02T14:06:00,DEV_00885
441fb061-60c1-42aa-9502-5ebaa60349d8,ACC_0095,ACC_0174,47382.0,2024-06-02T15:04:00,DEV_03783
3d109c69-bf08-4948-9b57-77a6404174de,MULE_A2,MULE_A3,60514.46,2024-06-01T09:48:00,MULE_DEV_L3A
f4cdc661-9bc9-42c2-994f-7d9eaf4f114a,ACC_0200,ACC_0109,11332.42,2024-06-03T08:30:00,DEV_04244
5ffb8897-ba8b-4be4-a2de-cb1d98342481,ACC_0019,ACC_0176,12054.24,2024-06-02T03:03:00,DEV_04832
8e57d9d0-5aa8-4754-beef-5dd002071302,MULE_D3,MULE_D4,113775.7,2024-06-01T09:21:00,MULE_DEV_L4
e7926d57-0bec-40f7-8e94-32d33db94f7d,ACC_0010,ACC_0076,10478.55,2024-06-01T22:37:00,DEV_00344
a705be28-59b4-441d-8354-33c617bf055d,ACC_0012,ACC_0082,37362.16,2024-06-02T11:01:00,DEV_03163
4bd519a9-90a9-4c3d-92f0-c7e03307747e,ACC_0151,ACC_0056,40745.31,2024-06-02T00:54:00,DEV_02692
38816da5-c221-42fa-b154-04221c33bdd7,ACC_0021,ACC_0060,43390.08,2024-06-02T10:56:00,DEV_02278
beec3350-ed55-4cd7-bfa1-a25d49be663a,ACC_0097,ACC_0165,39686.48,2024-06-01T17:43:00,DEV_04313
ecee46f1-2435-48bd-ad36-ca5db19a625d,ACC_0115,ACC_0138,24474.41,2024-06-02T07:41:00,DEV_04522
bb300974-c7ad-452c-8ad7-b38ba4dd28c0,ACC_0038,ACC_0112,5039.73,2024-06-02T00:09:00,DEV_03696
ffed048b-d167-4344-8018-c0d8fabea86b,ACC_0080,ACC_0113,2151.51,2024-06-02T09:54:00,DEV_01077
39237361-12af-4679-9450-681134b3b16f,ACC_0050,ACC_0049,27045.61,2024-06-01T18:34:00,DEV_03457
03ba9daa-82da-437c-a23e-a95aa7d97457,ACC_0058,ACC_0008,16274.58,2024-06-01T15:45:00,DEV_02747
40ff1052-851f-4827-a375-f6d46a3801d9,SMURF_08,MULE_AGG,5736.04,2024-06-01T09:30:30,MULE_DEV_SMURF
1bd89847-b9ac-437b-9740-ee32332a985e,ACC_0116,ACC_0064,7473.3,2024-06-01T12:27:00,DEV_02378
49276ea3-9a3c-41e8-9ca5-038d5b52c712,ACC_0161,ACC_0025,45217.58,2024-06-03T05:07:00,DEV_00323
966f6f0e-b705-4a63-894a-a7b9efbb02d1,ACC_0185,ACC_0068,48607.49,2024-06-01T21:11:00,DEV_04159
a116be42-4f0f-4505-8d6d-a47f95a65846,ACC_0128,ACC_0150,7584.18,2024-06-02T16:28:00,DEV_02081
1fc17171-f3aa-4919-aefd-a3bae5bc5bd4,ACC_0035,ACC_0068,36510.92,2024-06-02T12:31:00,DEV_02998
ceaeb786-919d-443d-b9c6-b1d912873f28,ACC_0057,ACC_0052,40920.22,2024-06-02T16:25:00,DEV_02865
19e09aff-7351-4ad2-9366-54d916c5874c,ACC_0114,ACC_0157,14603.65,2024-06-02T15:38:00,DEV_01917
99ecf5a0-a51e-40b0-8559-57f5aa5785f6,ACC_0151,ACC_0057,855.94,2024-06-03T04:04:00,DEV_00483
da3adda2-385a-43f7-9fc5-0db1ef63e76e,ACC_0031,ACC_0166,41690.25,2024-06-02T19:01:00,DEV_02391
fd4a3bff-8085-4042-9e48-8983c7983e95,ACC_0076,ACC_0192,43583.78,2024-06-01T16:51:00,DEV_03837
0fe681ff-5867-4d41-a225-476f85adc15a,ACC_0033,ACC_0082,32295.12,2024-06-02T15:43:00,DEV_03817
952db997-672f-4466-8f8d-4389b4624731,ACC_0118,ACC_0160,49922.5,2024-06-01T15:49:00,DEV_00601
d6791178-daed-40d3-83fb-d63df50a098b,ACC_0013,ACC_0150,24100.55,2024-06-02T21:15:00,DEV_01290
ee5a31c1-5eba-4c18-b819-5644738b0eba,ACC_0012,ACC_0010,15565.74,2024-06-02T18:37:00,DEV_00952
78a6236d-052f-471d-b3d5-47d951e70428,ACC_0090,ACC_0115,2596.54,2024-06-02T09:04:00,DEV_03564
80d8f937-6e30-46ab-8b02-b12c13e57303,ACC_0172,ACC_0189,40631.28,2024-06-02T03:12:00,DEV_01305
b5cabd90-33c9-4bc7-a6d3-a97519fbe0b9,ACC_0033,ACC_0025,19997.84,2024-06-02T08:08:00,DEV_04570
e7c55160-0126-40b3-9434-2bece5d98969,ACC_0114,ACC_0061,42843.93,2024-06-01T15:46:00,DEV_03010
354814bc-0642-4bf3-8cc8-9f19a06d2190,ACC_0070,ACC_0032,40066.65,2024-06-02T14:49:00,DEV_03277
0b112eb5-a61c-4fc8-a915-e21f7b8e21da,ACC_0074,ACC_0138,904.77,2024-06-01T16:20:00,DEV_03531
90a73e70-90a2-41b1-814d-ec93cfe6ac9b,ACC_0071,ACC_0038,49381.61,2024-06-02T21:52:00,DEV_02054
2774af15-6a6a-47de-a8ad-0f477182baf1,ACC_0110,ACC_0150,20269.93,2024-06-01T23:58:00,DEV_01134
3c65c109-106b-4d60-b659-68254f5111ae,ACC_0195,ACC_0135,30040.54,2024-06-01T15:51:00,DEV_01591
0828b868-c01c-470c-bd02-fadbbc6622d0,ACC_0089,ACC_0062,36779.85,2024-06-03T03:53:00,DEV_00850
8ba2b480-57a7-470f-9dcf-2c478b042d98,ACC_0150,ACC_0098,41208.83,2024-06-02T10:21:00,DEV_00888
4c7df99c-5ca7-4e82-ad8d-7727cb893175,ACC_0114,ACC_0196,4305.75,2024-06-01T18:23:00,DEV_04338
03e711f2-90dc-4c14-bd73-ce43488f0736,ACC_0068,ACC_0138,6617.52,2024-06-02T10:09:00,DEV_02148
ddf3b5ea-8054-4d7a-b3c3-391f322122eb,ACC_0040,ACC_0161,8418.95,2024-06-03T07:27:00,DEV_03459
44e57bac-743b-4272-bf1a-86adcbce955d,ACC_0176,ACC_0122,3823.03,2024-06-01T14:49:00,DEV_00764
6883e48f-9e12-4c91-bdb5-8dd4639861bc,ACC_0166,ACC_0024,30942.3,2024-06-02T19:36:00,DEV_03150
c2be7710-0ca9-4f97-8734-081726b853d3,ACC_0051,ACC_0038,1709.03,2024-06-02T01:42:00,DEV_03893
b29736b6-f2d8-4fe9-b518-2265641c7166,ACC_0089,ACC_0187,39427.41,2024-06-02T14:47:00,DEV_04967
32aa21bf-8bbb-47a9-89cc-3e51278e7b0b,ACC_0061,ACC_0027,7748.84,2024-06-01T22:28:00,DEV_01422
d205c008-6878-428e-9cbb-0a8afba2ccf8,ACC_0025,ACC_0061,44418.45,2024-06-01T18:15:00,DEV_03184
98f12a72-6244-47ec-aed3-3bb82884cf90,ACC_0020,ACC_0121,39184.72,2024-06-02T03:05:00,DEV_02774
1984986a-b3f5-44d9-88ab-06a93528efa8,ACC_0140,ACC_0166,18254.0,2024-06-02T12:10:00,DEV_02261
f8a55faf-f4b8-48e5-b1bd-97f7c7117d29,ACC_0086,ACC_0021,29345.02,2024-06-01T18:39:00,DEV_02866
de633e2c-b808-440b-8933-4b25d5f98489,ACC_0011,ACC_0196,37934.55,2024-06-02T17:07:00,DEV_04252
19663648-7657-4ffd-b571-f5e085100ade,ACC_0123,ACC_0030,41193.9,2024-06-02T12:21:00,DEV_04029
86969086-c221-49b2-8dce-e4af44f37e5a,ACC_0091,ACC_0027,29106.39,2024-06-01T23:31:00,DEV_01268
2f0e91cb-38e8-4051-ad58-6464c4ee9e36,ACC_0095,ACC_0085,33852.74,2024-06-02T13:26:00,DEV_04782
7a84e883-14ca-4788-9040-a59c32496567,ACC_0153,ACC_0018,33922.35,2024-06-02T01:03:00,DEV_03308
bae05ed8-2b0e-48eb-af33-385e531acdb0,ACC_0171,ACC_0089,35621.54,2024-06-02T22:32:00,DEV_04442
7e8ef330-57e3-45d7-bdae-a7f0d898d800,ACC_0103,ACC_0129,2492.58,2024-06-01T11:39:00,DEV_01123
b573d2bf-3da5-48f5-b5bb-4cbf23e46968,ACC_0131,ACC_0030,19566.79,2024-06-03T00:21:00,DEV_01558
afe46dfc-564c-4b3d-bb7d-72991e613790,ACC_0066,ACC_0012,35584.16,2024-06-01T09:06:00,DEV_04260
0c7401aa-b81e-4602-a811-b2d537f99f00,ACC_0007,ACC_0156,46488.74,2024-06-03T08:20:00,DEV_02191
dc2617d7-4273-496b-a9fd-466a0c7123fb,ACC_0142,ACC_0075,35021.46,2024-06-01T17:37:00,DEV_04022
9d45f06c-e2aa-41ad-bdcc-367e985f3869,ACC_0143,ACC_0077,11630.69,2024-06-02T05:19:00,DEV_02368
a9a0bd24-5566-47aa-aeac-b6ba9463e012,ACC_0163,ACC_0142,14085.05,2024-06-03T03:40:00,DEV_02481
d3d15b96-6ed3-4948-87e3-2c4f70320b9d,ACC_0074,ACC_0183,4411.88,2024-06-02T15:11:00,DEV_02101
b5fe6583-3d45-462b-b85b-f800f15c93f6,ACC_0011,ACC_0064,35526.57,2024-06-02T14:59:00,DEV_04294
c322e986-7c2b-4c19-bea5-9630eebb46d3,ACC_0043,ACC_0156,30558.14,2024-06-01T16:49:00,DEV_01342
d3075808-8b17-49e1-b097-34d89ebf4749,ACC_0006,ACC_0100,43729.03,2024-06-01T11:58:00,DEV_03170
9a3f9858-ea8d-46dd-aa77-0bb6601cc077,ACC_0080,ACC_0168,35074.06,2024-06-02T11:45:00,DEV_01057
1fd71791-2bf1-4322-9463-9a5fd0b7c1cb,ACC_0071,ACC_0003,28512.92,2024-06-03T07:49:00,DEV_00402
4bfd5b0a-8c5b-4bab-9897-c012b1295594,ACC_0129,ACC_0039,47906.3,2024-06-02T15:45:00,DEV_00848
2ffc4d3e-c7e3-47e7-ba7b-1bdf9be2f383,ACC_0042,ACC_0083,46768.59,2024-06-02T00:23:00,DEV_02835
42a5b290-da22-4477-b880-e58fd24cf703,ACC_0134,ACC_0081,46767.03,2024-06-01T22:56:00,DEV_02574
6d6f4e05-d45a-4d90-8054-0db8ab6e8806,ACC_0160,ACC_0040,12307.74,2024-06-02T17:19:00,DEV_00938
31fc5e99-a036-4f0a-abbd-14eb37ccfbf3,ACC_0033,ACC_0129,48284.04,2024-06-02T07:39:00,DEV_00823
4cc2f3b9-e0ee-4c34-8df6-bde59dcbf70a,ACC_0059,ACC_0018,45317.39,2024-06-02T07:33:00,DEV_00581
7825f028-5ffb-40d7-a581-af097a0a2b9f,ACC_0155,ACC_0040,38129.9,2024-06-03T05:44:00,DEV_00618
21a35dd7-0699-40b0-9195-a28d7c11f096,ACC_0091,ACC_0054,33673.0,2024-06-03T08:54:00,DEV_00585
76c9747d-3b85-4874-95eb-9f2eeaea6dd3,ACC_0094,ACC_0102,16061.76,2024-06-02T04:01:00,DEV_02045
d518a39b-257e-4d1c-9d42-5fe8c5b5e937,ACC_0134,ACC_0157,8357.78,2024-06-02T10:27:00,DEV_02318
ee1b3599-4190-46e3-916c-8beb29018167,ACC_0050,ACC_0056,37060.19,2024-06-02T03:52:00,DEV_04830
acb75264-a28d-4a63-b1d2-58e1b4b42f6b,ACC_0159,ACC_0118,41684.45,2024-06-02T09:42:00,DEV_00722
18e1466b-2734-4b6f-b0c0-e3d086ff80e3,ACC_0100,ACC_0144,6329.05,2024-06-02T02:46:00,DEV_03656
8343bf1a-be16-478a-8889-0048d4f9672d,MULE_B3,MULE_B1,61111.41,2024-06-01T11:08:00,MULE_DEV_L3B
250bdab1-df0d-4387-b821-38c335e830e6,ACC_0115,ACC_0200,18420.57,2024-06-03T01:31:00,DEV_00894
15a595e3-3044-446c-a233-251ae68d573c,ACC_0185,ACC_0113,2662.73,2024-06-02T09:52:00,DEV_01946
7d41dec7-0739-4851-a6b6-0090f60d8d8c,ACC_0083,ACC_0156,7842.38,2024-06-01T17:36:00,DEV_02253
bf3091ea-4932-49a8-88e7-76f0c415b516,ACC_0005,ACC_0192,27200.7,2024-06-02T08:53:00,DEV_01837
d4731be9-7bd2-48a9-924b-25b80bca7c06,ACC_0112,ACC_0046,36822.13,2024-06-03T05:24:00,DEV_02213
8fc13e19-e48e-4f77-b8bd-103746e6fe65,ACC_0197,ACC_0200,26303.82,2024-06-03T03:47:00,DEV_01960
855dc5dc-d5c6-467c-a7c2-995582b2d887,ACC_0021,ACC_0005,13167.98,2024-06-01T19:12:00,DEV_04496
f91c6995-6ad2-4d5b-b655-9074e8484eb3,ACC_0063,ACC_0117,27787.07,2024-06-02T11:11:00,DEV_01562
5e524237-5ec2-402a-b069-5645230c25b6,ACC_0078,ACC_0104,27622.34,2024-06-01T09:01:00,DEV_02490
